iter	Logloss
0	0.6179848736
1	0.5454370717
2	0.4843005214
3	0.4253707121
4	0.3730537088
5	0.3296668842
6	0.2913609143
7	0.2529726842
8	0.2256265978
9	0.1985842552
10	0.1752793134
11	0.1542395991
12	0.1365366478
13	0.1204915885
14	0.1064184764
15	0.09434330753
16	0.08599682729
17	0.07681763581
18	0.06857931827
19	0.06093478825
20	0.05466273704
21	0.04904932229
22	0.04416571325
23	0.0396562922
24	0.0356968845
25	0.03253154348
26	0.02937338059
27	0.02658966593
28	0.02412932613
29	0.02189558239
30	0.02000310183
31	0.01834283173
32	0.01674084872
33	0.0157025697
34	0.0144343372
35	0.01330816036
36	0.01229935802
37	0.01132108235
38	0.01046771956
39	0.009707458975
40	0.008987286684
41	0.008374790543
42	0.007810860357
43	0.007300284488
44	0.006830353431
45	0.00639617831
46	0.006014350152
47	0.005653384843
48	0.005326746496
49	0.00502983729
50	0.004731907309
51	0.00447763344
52	0.004232778049
53	0.003996038255
54	0.003814032266
55	0.00370380327
56	0.003500280825
57	0.003324171903
58	0.003166758955
59	0.003025337176
60	0.002891624054
61	0.002746064794
62	0.002624044597
63	0.002509482128
64	0.002399380135
65	0.002336269318
66	0.002241929722
67	0.002160853076
68	0.002076724658
69	0.001994197301
70	0.001919318
71	0.0018535634
72	0.00178700855
73	0.001721392416
74	0.001656614207
75	0.001600760374
76	0.001547136324
77	0.001494469583
78	0.001454216754
79	0.001416494475
80	0.001373582975
81	0.001332010282
82	0.001293906436
83	0.001252992661
84	0.001213694416
85	0.00119223926
86	0.001156984274
87	0.001128069923
88	0.001097083197
89	0.001069582372
90	0.001039994214
91	0.001020331426
92	0.0009988944435
93	0.0009740139165
94	0.0009552592303
95	0.0009377527642
96	0.0009155923479
97	0.0008922963854
98	0.0008715392906
99	0.0008515777633
100	0.0008308702255
101	0.00081214217
102	0.0007954353952
103	0.0007775286292
104	0.0007622861261
105	0.0007449741134
106	0.0007329744106
107	0.0007192170784
108	0.0007057779872
109	0.000692920998
110	0.0006803962989
111	0.000665161834
112	0.0006566125953
113	0.0006424812444
114	0.0006287290148
115	0.0006160545265
116	0.0006051039773
117	0.0005948498815
118	0.0005856526978
119	0.0005766809319
120	0.0005690813134
121	0.0005592243023
122	0.0005501165868
123	0.0005410591971
124	0.0005325477726
125	0.0005244396537
126	0.0005171054341
127	0.0005082537163
128	0.0005082781802
129	0.0005016885381
130	0.0005016173131
131	0.0005016173131
132	0.0005015996991
133	0.0005016013067
134	0.00049362061
135	0.0004935806289
136	0.0004935560252
137	0.0004935560252
138	0.0004936410898
139	0.0004936090071
140	0.0004841089598
141	0.0004840043939
142	0.0004839800348
143	0.0004840396919
144	0.0004840772965
145	0.0004841090996
146	0.0004840284385
147	0.000484062024
148	0.0004840476951
149	0.0004840320382
150	0.0004775637722
151	0.0004706519051
152	0.0004640463614
153	0.0004565481635
154	0.0004503195043
155	0.0004441246753
156	0.0004397718762
157	0.0004334999508
158	0.0004334921573
159	0.0004271500204
160	0.0004271639648
161	0.0004271422967
162	0.0004270799486
163	0.000426979996
164	0.0004260745855
165	0.0004260745855
166	0.0004220419495
167	0.0004220157032
168	0.0004194267192
169	0.0004193947763
170	0.0004193239008
171	0.0004193239008
172	0.0004194183316
173	0.0004193586745
174	0.000419193473
175	0.0004193733879
176	0.0004193733879
177	0.0004193162121
178	0.0004192886028
179	0.0004193049238
180	0.0004193340009
181	0.0004192415971
182	0.0004192798657
183	0.0004116577405
184	0.0004116577405
185	0.0004116577405
186	0.0004116976516
187	0.000411715021
188	0.0004117626209
189	0.0004116739566
190	0.0004116826238
191	0.0004117121203
192	0.0004117030686
193	0.0004049042249
194	0.0004049042249
195	0.0004049042249
196	0.0004048466298
197	0.0004048215368
198	0.0004048379276
199	0.0004048659563
200	0.0004047810664
201	0.0004047665628
202	0.000404777292
203	0.00040481259
204	0.0004048136734
205	0.0004047741466
206	0.0004048297497
207	0.0004047266167
208	0.0004049142901
209	0.0004047559035
210	0.0004047651649
211	0.0004047957798
212	0.0004047783405
213	0.0004046669946
214	0.0004046669946
215	0.0004047592586
216	0.0004047051234
217	0.0004047051234
218	0.0004046972949
219	0.0004047577907
220	0.0004047577907
221	0.0004047024673
222	0.0004047491235
223	0.0004047232966
224	0.0004046682527
225	0.0004046426704
226	0.0004046855872
227	0.0004046970153
228	0.0004046270135
229	0.0004047023275
230	0.0004046401541
231	0.0004047360877
232	0.0004047120781
233	0.0004046616125
234	0.0004045565574
235	0.0004046316966
236	0.0004046215615
237	0.0004046434393
238	0.0004046129293
239	0.0004045870324
240	0.000404617857
241	0.0004046215615
242	0.0004045427877
243	0.0004044909241
244	0.0004045595979
245	0.0004046049261
246	0.0004044868002
247	0.0004045796234
248	0.0004044809987
249	0.0004044252559
250	0.0004045576757
251	0.0004044775039
252	0.0004044514673
253	0.0004044514673
254	0.0004045066509
255	0.000404427248
256	0.000404427248
257	0.0004044847033
258	0.0004044847033
259	0.0004044847033
260	0.0004044678581
261	0.0004044143869
262	0.0004043848904
263	0.0004044059993
264	0.0004044311622
265	0.0004043262468
266	0.0004044825365
267	0.0004041246989
268	0.0004041067004
269	0.0004041388181
270	0.000404156537
271	0.0004041504909
272	0.000404132073
273	0.0003973289656
274	0.0003973569244
275	0.0003973437837
276	0.0003973784177
277	0.0003973995266
278	0.0003972704618
279	0.0003973722318
280	0.0003973289306
281	0.000397299504
282	0.000397299504
283	0.0003972998535
284	0.0003973061442
285	0.0003972817502
286	0.000397290697
287	0.0003972914659
288	0.0003972759487
289	0.0003973134834
290	0.0003972430622
291	0.0003971863408
292	0.0003973526257
293	0.0003973526257
294	0.0003972483045
295	0.0003971999358
296	0.0003972072749
297	0.0003972605714
298	0.0003972552592
299	0.0003972767176
300	0.0003971636243
301	0.0003972365967
302	0.0003972285236
303	0.0003972436913
304	0.0003972110144
305	0.0003972110144
306	0.0003971409078
307	0.0003972485142
308	0.000397174668
309	0.000397137378
310	0.0003971895561
311	0.0003971012063
312	0.0003972570765
313	0.0003971143469
314	0.0003971031634
315	0.0003971144867
316	0.0003971787919
317	0.0003971333589
318	0.0003971353859
319	0.0003971072174
320	0.0003970846407
321	0.0003971418164
322	0.0003970794683
323	0.0003970529075
324	0.0003970587788
325	0.0003970777908
326	0.0003971601993
327	0.0003970935875
328	0.0003970800275
329	0.0003970283387
330	0.0003970727932
331	0.0003970010439
332	0.0003969538635
333	0.0003969424353
334	0.0003970113188
335	0.0003969630899
336	0.0003937418179
337	0.0003937061705
338	0.0003936551457
339	0.0003936717462
340	0.0003936288295
341	0.0003936673427
342	0.0003937413985
343	0.0003936719908
344	0.0003936062877
345	0.000393640677
346	0.0003936075458
347	0.0003936592696
348	0.0003936070565
349	0.0003935978301
350	0.0003935864369
351	0.0003935708849
352	0.0003935708849
353	0.0003935708849
354	0.0003936003464
355	0.0003935640699
356	0.0003936476317
357	0.0003936476317
358	0.0003935924481
359	0.0003935174836
360	0.0003936255792
361	0.0003935087115
362	0.0003935829421
363	0.0003935254868
364	0.0003935910501
365	0.0003936052392
366	0.0003935414233
367	0.0003935710596
368	0.0003935218871
369	0.0003935472247
370	0.0003935365305
371	0.0003934944525
372	0.0003935628467
373	0.0003934930546
374	0.0003935166099
375	0.0003934940681
376	0.0003934583857
377	0.0003935148275
378	0.000393530799
379	0.0003934258137
380	0.00039348935
381	0.0003936036316
382	0.000393431685
383	0.000393431685
384	0.0003934941729
385	0.0003934500679
386	0.0003934979823
387	0.0003934818361
388	0.0003934224237
389	0.0003934221092
390	0.0003934992055
391	0.0003934992055
392	0.0003934034816
393	0.0003934560092
394	0.0003933580136
395	0.0003934564286
396	0.0003933704553
397	0.000393393731
398	0.0003932930793
399	0.0003933756626
400	0.0003933318722
401	0.0003933318722
402	0.0003933591669
403	0.0003933784934
404	0.0003932940579
405	0.0003932940579
406	0.0003932813366
407	0.0003933161803
408	0.0003933795419
409	0.000393267497
410	0.0003932443612
411	0.0003933237292
412	0.0003933304742
413	0.000393301467
414	0.000393301467
415	0.0003933153765
416	0.0003932096923
417	0.0003933048919
418	0.0003933070238
419	0.0003931730662
420	0.0003932963645
421	0.0003932005357
422	0.0003932005357
423	0.0003932005357
424	0.0003932304167
425	0.0003931689074
426	0.0003932166819
427	0.0003931808947
428	0.0003931613235
429	0.0003932006056
430	0.0003931569899
431	0.0003932231824
432	0.0003931753379
433	0.0003931474839
434	0.0003931916588
435	0.0003931782386
436	0.0003931782386
437	0.0003931510137
438	0.0003931728915
439	0.0003931728915
440	0.0003931728915
441	0.0003931728915
442	0.0003931165196
443	0.0003931504895
444	0.0003931050565
445	0.0003931056157
446	0.0003931056157
447	0.0003931056157
448	0.0003930921255
449	0.0003930921255
450	0.0003931072582
451	0.0003931072582
452	0.0003930516552
453	0.0003931107181
454	0.0003931225657
455	0.0003930563383
456	0.0003930848912
457	0.0003930650055
458	0.0003930623145
459	0.0003930623145
460	0.0003930102063
461	0.0003930102063
462	0.0003929865462
463	0.0003929865462
464	0.0003931103337
465	0.0003930116741
466	0.0003930116741
467	0.0003930575964
468	0.0003930025176
469	0.0003929879092
470	0.0003929942698
471	0.0003929820378
472	0.000393027331
473	0.0003929508638
474	0.0003929088557
475	0.0003929605794
476	0.0003929345079
477	0.000392976446
478	0.0003928607666
479	0.0003928607666
480	0.0003928662185
481	0.0003928662185
482	0.0003928933036
483	0.0003928933036
484	0.0003928363026
485	0.0003928815609
486	0.0003929166492
487	0.0003928682106
488	0.0003927744438
489	0.0003929087508
490	0.0003928352192
491	0.0003927768902
492	0.0003927768902
493	0.0003927768902
494	0.0003927768902
495	0.0003927816082
496	0.0003928336815
497	0.0003927850681
498	0.0003928712511
499	0.0003927834256
500	0.0003927742691
501	0.0003927742691
502	0.0003927742691
503	0.0003928142501
504	0.0003928142501
505	0.0003928243502
506	0.0003928353241
507	0.0003927954828
508	0.0003927779386
509	0.0003927510283
510	0.0003928406362
511	0.0003927270536
512	0.0003927473587
513	0.0003927432348
514	0.0003927622817
515	0.0003927854526
516	0.000392786536
517	0.0003927408233
518	0.0003927544533
519	0.000392660302
520	0.0003927518671
521	0.0003927570744
522	0.0003927370489
523	0.0003926881909
524	0.0003927752826
525	0.0003927934907
526	0.000392692245
527	0.000392692245
528	0.0003927461355
529	0.0003927243277
530	0.0003927326454
531	0.0003927042672
532	0.000392732925
533	0.0003927163594
534	0.000392625703
535	0.0003926829836
536	0.0003927802103
537	0.0003926849058
538	0.0003927427805
539	0.0003926140302
540	0.0003926207753
541	0.0003926417793
542	0.0003926164766
543	0.0003926164766
544	0.0003926543608
545	0.0003925881684
546	0.0003926480002
547	0.0003926164766
548	0.0003926688994
549	0.0003926156379
550	0.00039258366
551	0.0003926038253
552	0.0003925662906
553	0.0003925994218
554	0.0003926454839
555	0.0003925663605
556	0.0003925546528
557	0.0003926105354
558	0.0003926482099
559	0.0003925539887
560	0.0003925837998
561	0.0003925772644
562	0.0003925457409
563	0.0003925486067
564	0.000392598583
565	0.0003925430848
566	0.0003925532199
567	0.0003925565749
568	0.0003925234438
569	0.000392549061
570	0.0003925448672
571	0.0003924801775
572	0.0003925317615
573	0.0003925193548
574	0.000392508381
575	0.0003924645556
576	0.0003925327401
577	0.0003925177472
578	0.0003924847907
579	0.0003924507859
580	0.0003925111768
581	0.0003924021376
582	0.0003924368065
583	0.0003924751799
584	0.0003924869226
585	0.0003925010068
586	0.0003924396373
587	0.0003923432494
588	0.0003924673165
589	0.0003924505412
590	0.0003924528828
591	0.0003923945188
592	0.0003923831605
593	0.0003924000756
594	0.0003924334864
595	0.0003923944838
596	0.0003923891367
597	0.0003923355607
598	0.000392390954
599	0.000392443936
600	0.0003923749826
601	0.000392338741
602	0.0003923621215
603	0.0003924264617
604	0.0003924264617
605	0.0003924264617
606	0.0003924264617
607	0.0003924264617
608	0.0003924264617
609	0.0003924264617
610	0.0003924264617
611	0.0003924264617
612	0.0003924264617
613	0.0003924264617
614	0.0003924264617
615	0.0003924264617
616	0.0003924264617
617	0.0003924264617
618	0.0003924264617
619	0.0003924264617
620	0.0003924264617
621	0.0003924264617
622	0.0003924264617
623	0.0003924264617
624	0.0003924264617
625	0.0003924264617
626	0.0003924264617
627	0.0003924264617
628	0.0003924264617
629	0.0003924264617
630	0.0003924264617
631	0.0003924264617
632	0.0003924264617
633	0.0003924264617
634	0.0003924264617
635	0.0003924264617
636	0.0003924264617
637	0.0003924264617
638	0.0003924264617
639	0.0003924264617
640	0.0003924264617
641	0.0003924264617
642	0.0003924264617
643	0.0003924264617
644	0.0003924264617
645	0.0003924264617
646	0.0003924264617
647	0.0003924264617
648	0.0003924264617
649	0.0003924264617
650	0.0003924264617
651	0.0003924264617
652	0.0003924264617
653	0.0003924264617
654	0.0003924264617
655	0.0003924264617
656	0.0003924264617
657	0.0003924264617
658	0.0003924264617
659	0.0003924264617
660	0.0003924264617
661	0.0003924264617
662	0.0003924264617
663	0.0003924264617
664	0.0003924264617
665	0.0003924264617
666	0.0003924264617
667	0.0003924264617
668	0.0003924264617
669	0.0003924264617
670	0.0003924264617
671	0.0003924264617
672	0.0003924264617
673	0.0003924264617
674	0.0003924264617
675	0.0003924264617
676	0.0003924264617
677	0.0003924264617
678	0.0003924264617
679	0.0003924264617
680	0.0003924264617
681	0.0003924264617
682	0.0003924264617
683	0.0003924264617
684	0.0003924264617
685	0.0003924264617
686	0.0003924264617
687	0.0003924264617
688	0.0003924264617
689	0.0003924264617
690	0.0003924264617
691	0.0003924264617
692	0.0003924264617
693	0.0003924264617
694	0.0003924264617
695	0.0003924264617
696	0.0003924264617
697	0.0003924264617
698	0.0003924264617
699	0.0003924264617
700	0.0003924264617
701	0.0003924264617
702	0.0003924264617
703	0.0003924264617
704	0.0003924264617
705	0.0003924264617
706	0.0003924264617
707	0.0003924264617
708	0.0003924264617
709	0.0003924264617
710	0.0003924264617
711	0.0003924264617
712	0.0003924264617
713	0.0003924264617
714	0.0003924264617
715	0.0003924264617
716	0.0003924264617
717	0.0003924264617
718	0.0003924264617
719	0.0003924264617
720	0.0003924264617
721	0.0003924264617
722	0.0003924264617
723	0.0003924264617
724	0.0003924264617
725	0.0003924264617
726	0.0003924264617
727	0.0003924264617
728	0.0003924264617
729	0.0003924264617
730	0.0003924264617
731	0.0003924264617
732	0.0003924264617
733	0.0003924264617
734	0.0003924264617
735	0.0003924264617
736	0.0003924264617
737	0.0003924264617
738	0.0003924264617
739	0.0003924264617
740	0.0003924264617
741	0.0003924264617
742	0.0003924264617
743	0.0003924264617
744	0.0003924264617
745	0.0003924264617
746	0.0003924264617
747	0.0003924264617
748	0.0003924264617
749	0.0003924264617
750	0.0003924264617
751	0.0003924264617
752	0.0003924264617
753	0.0003924264617
754	0.0003924264617
755	0.0003924264617
756	0.0003924264617
757	0.0003924264617
758	0.0003924264617
759	0.0003924264617
760	0.0003924264617
761	0.0003924264617
762	0.0003924264617
763	0.0003924264617
764	0.0003924264617
765	0.0003924264617
766	0.0003924264617
767	0.0003924264617
768	0.0003924264617
769	0.0003924264617
770	0.0003924264617
771	0.0003924264617
772	0.0003924264617
773	0.0003924264617
774	0.0003924264617
775	0.0003924264617
776	0.0003924264617
777	0.0003924264617
778	0.0003924264617
779	0.0003924264617
780	0.0003924264617
781	0.0003924264617
782	0.0003924264617
783	0.0003924264617
784	0.0003924264617
785	0.0003924264617
786	0.0003924264617
787	0.0003924264617
788	0.0003924264617
789	0.0003924264617
790	0.0003924264617
791	0.0003924264617
792	0.0003924264617
793	0.0003924264617
794	0.0003924264617
795	0.0003924264617
796	0.0003924264617
797	0.0003924264617
798	0.0003924264617
799	0.0003924264617
800	0.0003924264617
801	0.0003924264617
802	0.0003924264617
803	0.0003924264617
804	0.0003924264617
805	0.0003924264617
806	0.0003924264617
807	0.0003924264617
808	0.0003924264617
809	0.0003924264617
810	0.0003924264617
811	0.0003924264617
812	0.0003924264617
813	0.0003924264617
814	0.0003924264617
815	0.0003924264617
816	0.0003924264617
817	0.0003924264617
818	0.0003924264617
819	0.0003924264617
820	0.0003924264617
821	0.0003924264617
822	0.0003924264617
823	0.0003924264617
824	0.0003924264617
825	0.0003924264617
826	0.0003924264617
827	0.0003924264617
828	0.0003924264617
829	0.0003924264617
830	0.0003924264617
831	0.0003924264617
832	0.0003924264617
833	0.0003924264617
834	0.0003924264617
835	0.0003924264617
836	0.0003924264617
837	0.0003924264617
838	0.0003924264617
839	0.0003924264617
840	0.0003924264617
841	0.0003924264617
842	0.0003924264617
843	0.0003924264617
844	0.0003924264617
845	0.0003924264617
846	0.0003924264617
847	0.0003924264617
848	0.0003924264617
849	0.0003924264617
850	0.0003924264617
851	0.0003924264617
852	0.0003924264617
853	0.0003924264617
854	0.0003924264617
855	0.0003924264617
856	0.0003924264617
857	0.0003924264617
858	0.0003924264617
859	0.0003924264617
860	0.0003924264617
861	0.0003924264617
862	0.0003924264617
863	0.0003924264617
864	0.0003924264617
865	0.0003924264617
866	0.0003924264617
867	0.0003924264617
868	0.0003924264617
869	0.0003924264617
870	0.0003924264617
871	0.0003924264617
872	0.0003924264617
873	0.0003924264617
874	0.0003924264617
875	0.0003924264617
876	0.0003924264617
877	0.0003924264617
878	0.0003924264617
879	0.0003924264617
880	0.0003924264617
881	0.0003924264617
882	0.0003924264617
883	0.0003924264617
884	0.0003924264617
885	0.0003924264617
886	0.0003924264617
887	0.0003924264617
888	0.0003924264617
889	0.0003924264617
890	0.0003924264617
891	0.0003924264617
892	0.0003924264617
893	0.0003924264617
894	0.0003924264617
895	0.0003924264617
896	0.0003924264617
897	0.0003924264617
898	0.0003924264617
899	0.0003924264617
900	0.0003924264617
901	0.0003924264617
902	0.0003924264617
903	0.0003924264617
904	0.0003924264617
905	0.0003924264617
906	0.0003924264617
907	0.0003924264617
908	0.0003924264617
909	0.0003924264617
910	0.0003924264617
911	0.0003924264617
912	0.0003924264617
913	0.0003924264617
914	0.0003924264617
915	0.0003924264617
916	0.0003924264617
917	0.0003924264617
918	0.0003924264617
919	0.0003924264617
920	0.0003924264617
921	0.0003924264617
922	0.0003924264617
923	0.0003924264617
924	0.0003924264617
925	0.0003924264617
926	0.0003924264617
927	0.0003924264617
928	0.0003924264617
929	0.0003924264617
930	0.0003924264617
931	0.0003924264617
932	0.0003924264617
933	0.0003924264617
934	0.0003924264617
935	0.0003924264617
936	0.0003924264617
937	0.0003924264617
938	0.0003924264617
939	0.0003924264617
940	0.0003924264617
941	0.0003924264617
942	0.0003924264617
943	0.0003924264617
944	0.0003924264617
945	0.0003924264617
946	0.0003924264617
947	0.0003924264617
948	0.0003924264617
949	0.0003924264617
950	0.0003924264617
951	0.0003924264617
952	0.0003924264617
953	0.0003924264617
954	0.0003924264617
955	0.0003924264617
956	0.0003924264617
957	0.0003924264617
958	0.0003924264617
959	0.0003924264617
960	0.0003924264617
961	0.0003924264617
962	0.0003924264617
963	0.0003924264617
964	0.0003924264617
965	0.0003924264617
966	0.0003924264617
967	0.0003924264617
968	0.0003924264617
969	0.0003924264617
970	0.0003924264617
971	0.0003924264617
972	0.0003924264617
973	0.0003924264617
974	0.0003924264617
975	0.0003924264617
976	0.0003924264617
977	0.0003924264617
978	0.0003924264617
979	0.0003924264617
980	0.0003924264617
981	0.0003924264617
982	0.0003924264617
983	0.0003924264617
984	0.0003924264617
985	0.0003924264617
986	0.0003924264617
987	0.0003924264617
988	0.0003924264617
989	0.0003924264617
990	0.0003924264617
991	0.0003924264617
992	0.0003924264617
993	0.0003924264617
994	0.0003924264617
995	0.0003924264617
996	0.0003924264617
997	0.0003924264617
998	0.0003924264617
999	0.0003924264617
